"Fecha","Cierre","Apertura","Máximo","Mínimo","Vol.","% var."
"16.03.2015","463.47","451.88","463.49","451.88","-","2.56%"
"13.03.2015","451.88","448.20","453.66","448.20","-","0.82%"
"12.03.2015","448.20","440.95","449.05","440.95","-","1.64%"
"11.03.2015","440.95","440.37","445.38","439.39","-","0.13%"
"10.03.2015","440.37","441.32","443.58","438.86","-","-0.22%"
"09.03.2015","441.32","433.84","441.99","427.62","-","1.72%"
"06.03.2015","433.84","435.27","437.70","433.15","-","-0.33%"
"05.03.2015","435.27","438.55","438.55","431.77","-","-0.75%"
"04.03.2015","438.55","435.56","438.84","434.48","-","0.69%"
"03.03.2015","435.56","444.20","444.20","435.17","-","-1.94%"
"02.03.2015","444.19","439.73","444.26","439.29","-","1.01%"
"27.02.2015","439.73","438.42","441.63","437.99","-","0.30%"
"26.02.2015","438.42","428.85","438.70","426.50","-","2.23%"
"25.02.2015","428.85","432.30","432.79","427.09","-","-0.80%"
"24.02.2015","432.30","428.90","433.40","428.90","-","0.00%"
"23.02.2015","432.30","428.90","433.40","428.90","-","0.00%"
"20.02.2015","432.30","428.90","433.40","428.90","-","0.00%"
"19.02.2015","432.30","428.90","433.40","428.90","-","0.00%"
"18.02.2015","432.30","428.90","433.40","428.90","-","0.00%"
"17.02.2015","432.30","428.90","433.40","428.90","-","0.79%"
"16.02.2015","428.90","425.04","429.36","425.04","-","0.91%"
"13.02.2015","425.04","421.06","429.12","421.06","-","0.95%"
"12.02.2015","421.06","419.38","422.03","416.68","-","0.40%"
"11.02.2015","419.38","416.22","420.29","416.22","-","0.76%"
"10.02.2015","416.22","410.20","416.25","409.07","-","1.47%"
"09.02.2015","410.20","407.45","413.22","404.89","-","0.67%"
"06.02.2015","407.45","414.17","414.65","404.55","-","-1.62%"
"05.02.2015","414.17","418.33","427.83","414.15","-","-0.99%"
"04.02.2015","418.32","422.08","426.23","418.06","-","-0.89%"
"03.02.2015","422.08","412.81","422.39","412.81","-","2.25%"
"02.02.2015","412.81","421.34","421.34","411.58","-","-2.02%"
"30.01.2015","421.34","427.27","430.84","421.34","-","-1.39%"
"29.01.2015","427.28","432.27","432.27","424.21","-","-1.15%"
"28.01.2015","432.27","437.07","438.44","430.84","-","-1.10%"
"27.01.2015","437.07","439.84","440.90","429.16","-","-0.63%"
"26.01.2015","439.84","435.13","439.94","433.13","-","1.08%"
"23.01.2015","435.13","436.09","441.37","432.49","-","0.13%"
"22.01.2015","434.58","431.38","435.37","428.39","-","0.77%"
"21.01.2015","431.27","415.93","432.23","415.19","-","4.27%"
"20.01.2015","413.59","405.33","415.54","404.59","-","1.53%"
"19.01.2015","407.36","425.12","425.12","404.48","-","-7.28%"
"16.01.2015","439.33","436.78","441.92","435.03","-","0.90%"
"15.01.2015","435.39","423.68","435.40","422.07","-","2.76%"
"14.01.2015","423.68","425.64","428.21","420.24","-","-0.22%"
"13.01.2015","424.61","423.66","428.43","422.25","-","0.11%"
"12.01.2015","424.16","430.24","430.42","419.19","-","-1.41%"
"09.01.2015","430.24","431.91","445.36","429.29","-","-0.39%"
"08.01.2015","431.91","442.15","443.18","431.18","-","-2.23%"
"07.01.2015","441.74","438.36","443.74","436.54","-","0.28%"
"06.01.2015","440.49","438.82","444.66","434.20","-","-0.09%"
"05.01.2015","440.88","430.34","443.54","430.34","-","2.53%"
"02.01.2015","429.99","422.77","430.72","421.41","-","0.00%"
"01.01.2015","429.99","422.77","430.72","421.41","-","0.00%"
"31.12.2014","429.99","422.77","430.72","421.41","-","1.81%"
"30.12.2014","422.35","422.35","425.95","418.64","-","-0.28%"
"29.12.2014","423.52","430.12","431.26","417.94","-","0.01%"
"26.12.2014","423.49","412.28","424.23","411.78","-","2.85%"
"25.12.2014","411.77","402.55","411.84","398.62","-","3.18%"
"24.12.2014","399.08","408.26","408.63","394.02","-","-1.80%"
"23.12.2014","406.40","410.32","419.30","405.41","-","-2.31%"
"22.12.2014","416.02","420.01","423.95","412.12","-","-0.57%"
"19.12.2014","418.41","413.89","419.47","406.64","-","1.06%"
"18.12.2014","414.02","414.60","419.18","411.09","-","-0.22%"
"17.12.2014","414.93","411.79","416.41","405.65","-","1.24%"
"16.12.2014","409.86","401.03","409.86","399.50","-","2.35%"
"15.12.2014","400.43","393.67","401.31","391.22","-","0.96%"
"12.12.2014","396.63","395.29","400.49","393.53","-","0.42%"
"11.12.2014","394.99","392.61","401.29","391.28","-","-0.56%"
"10.12.2014","397.21","386.41","397.85","378.64","-","3.41%"
"09.12.2014","384.10","398.93","414.73","380.46","-","-4.41%"
"08.12.2014","401.80","385.23","403.79","383.19","-","3.43%"
"05.12.2014","388.46","392.29","396.49","375.10","-","0.06%"
"04.12.2014","388.24","374.17","388.32","373.10","-","3.97%"
"03.12.2014","373.43","371.02","379.00","366.87","-","1.06%"
"02.12.2014","369.50","356.63","371.27","356.57","-","3.17%"
"01.12.2014","358.16","360.40","362.75","356.85","-","-0.06%"
"28.11.2014","358.36","352.93","358.42","351.80","-","1.52%"
"27.11.2014","353.00","351.12","353.00","348.77","-","1.11%"
"26.11.2014","349.13","345.75","349.18","345.05","-","1.33%"
"25.11.2014","344.54","339.46","344.54","339.04","-","1.40%"
"24.11.2014","339.78","336.18","341.71","334.54","-","2.14%"
"21.11.2014","332.66","327.29","332.76","326.57","-","1.63%"
"20.11.2014","327.32","326.00","328.20","325.67","-","0.04%"
"19.11.2014","327.20","326.91","328.62","326.11","-","-0.05%"
"18.11.2014","327.37","329.10","329.90","326.32","-","-0.67%"
"17.11.2014","329.57","333.75","333.75","329.11","-","-0.11%"
"14.11.2014","329.93","328.38","330.01","327.10","-","-0.12%"
"13.11.2014","330.31","332.09","333.37","328.54","-","-0.46%"
"12.11.2014","331.82","324.46","331.82","324.28","-","1.55%"
"11.11.2014","326.75","331.44","333.18","323.52","-","-0.89%"
"10.11.2014","329.68","326.14","329.70","323.82","-","2.23%"
"07.11.2014","322.50","324.09","327.48","321.07","-","-0.36%"
"06.11.2014","323.68","323.06","323.88","320.36","-","0.21%"
"05.11.2014","323.01","324.66","324.85","322.29","-","-0.40%"
"04.11.2014","324.30","324.35","325.25","322.81","-","-0.14%"
"03.11.2014","324.74","323.92","325.60","323.06","-","0.51%"
"31.10.2014","323.10","320.43","323.45","318.58","-","1.06%"
"30.10.2014","319.70","317.13","320.46","316.62","-","0.67%"
"29.10.2014","317.56","313.69","318.84","312.92","-","1.57%"
"28.10.2014","312.64","306.81","312.66","306.81","-","2.21%"
"27.10.2014","305.88","305.34","306.24","303.88","-","-0.37%"
"24.10.2014","307.02","307.22","308.72","306.16","-","0.07%"
"23.10.2014","306.80","309.69","310.89","306.17","-","-1.13%"
"22.10.2014","310.30","312.85","314.44","310.11","-","-0.76%"
"21.10.2014","312.67","315.05","316.06","312.55","-","-0.86%"
"20.10.2014","315.37","314.11","315.41","313.11","-","0.77%"
"17.10.2014","312.97","314.16","315.57","308.60","-","-0.55%"
"16.10.2014","314.71","315.44","319.85","314.71","-","-0.97%"
"15.10.2014","317.78","315.41","317.83","313.45","-","0.73%"
"14.10.2014","315.49","316.01","318.40","313.91","-","-0.33%"
"13.10.2014","316.55","316.11","316.59","312.88","-","-0.33%"
"10.10.2014","317.61","318.02","319.32","316.20","-","-0.57%"
"09.10.2014","319.44","318.93","319.92","316.29","-","0.21%"
"08.10.2014","318.77","316.13","318.77","314.30","-","1.20%"
"07.10.2014","314.99","314.70","315.30","313.57","-","0.00%"
"06.10.2014","314.99","314.70","315.30","313.57","-","0.00%"
"03.10.2014","314.99","314.70","315.30","313.57","-","0.00%"
"02.10.2014","314.99","314.70","315.30","313.57","-","0.00%"
"01.10.2014","314.99","314.70","315.30","313.57","-","0.00%"
"30.09.2014","314.99","314.70","315.30","313.57","-","0.29%"
"29.09.2014","314.08","313.48","314.61","312.57","-","0.60%"
"26.09.2014","312.22","310.70","312.34","309.65","-","0.20%"
"25.09.2014","311.61","313.24","314.67","310.56","-","-0.10%"
"24.09.2014","311.92","305.70","312.00","305.30","-","1.66%"
"23.09.2014","306.83","303.82","307.02","303.82","-","1.04%"
"22.09.2014","303.67","308.05","308.05","303.00","-","-1.73%"
"19.09.2014","309.01","306.69","309.44","305.86","-","0.75%"
"18.09.2014","306.71","304.54","307.17","304.03","-","0.46%"
"17.09.2014","305.32","304.21","305.47","301.64","-","0.62%"
"16.09.2014","303.44","310.58","311.10","303.19","-","-2.16%"
"15.09.2014","310.14","308.36","310.27","307.51","-","0.41%"
"12.09.2014","308.86","305.49","308.86","305.04","-","0.89%"
"11.09.2014","306.13","306.48","310.51","304.94","-","-0.26%"
"10.09.2014","306.94","306.32","307.35","305.23","-","-0.29%"
"09.09.2014","307.82","307.91","308.34","306.11","-","0.10%"
"08.09.2014","307.50","305.74","307.60","305.05","-","0.00%"
"05.09.2014","307.50","305.74","307.60","305.05","-","0.84%"
"04.09.2014","304.94","302.60","304.97","301.74","-","0.86%"
"03.09.2014","302.33","300.14","302.69","300.14","-","0.85%"
"02.09.2014","299.77","296.05","299.79","295.22","-","1.52%"
"01.09.2014","295.28","292.91","295.30","292.73","-","0.94%"
"29.08.2014","292.52","289.82","292.56","289.22","-","1.12%"
"28.08.2014","289.27","291.58","292.39","288.97","-","-0.71%"
"27.08.2014","291.35","290.97","292.30","290.60","-","0.13%"
"26.08.2014","290.98","293.43","294.86","290.09","-","-1.07%"
"25.08.2014","294.12","296.61","296.64","293.42","-","-0.84%"
"22.08.2014","296.62","294.78","296.96","294.58","-","0.48%"
"21.08.2014","295.21","296.29","296.36","292.50","-","-0.38%"
"20.08.2014","296.34","296.64","297.52","295.53","-","-0.27%"
"19.08.2014","297.14","297.18","297.46","295.12","-","0.11%"
"18.08.2014","296.82","295.38","296.89","295.04","-","0.73%"
"15.08.2014","294.68","292.00","295.16","291.29","-","0.96%"
"14.08.2014","291.88","293.94","295.16","291.59","-","-0.80%"
"13.08.2014","294.23","294.02","295.29","291.22","-","0.06%"
"12.08.2014","294.04","293.48","294.08","292.34","-","-0.02%"
"11.08.2014","294.10","290.89","294.16","290.56","-","1.48%"
"08.08.2014","289.81","289.24","290.58","288.26","-","0.32%"
"07.08.2014","288.88","292.76","293.34","288.69","-","-1.36%"
"06.08.2014","292.86","291.66","293.73","289.46","-","-0.09%"
"05.08.2014","293.11","293.70","293.86","291.17","-","-0.13%"
"04.08.2014","293.49","288.95","293.49","288.32","-","1.95%"
"01.08.2014","287.89","289.36","292.70","287.88","-","-0.97%"
"31.07.2014","290.70","287.29","290.72","286.97","-","1.11%"
"30.07.2014","287.52","287.18","288.78","286.51","-","-0.22%"
"29.07.2014","288.15","286.97","289.33","285.97","-","0.50%"
"28.07.2014","286.72","281.26","286.92","281.26","-","2.51%"
"25.07.2014","279.71","277.62","279.72","277.15","-","0.97%"
"24.07.2014","277.01","273.72","277.25","273.72","-","1.31%"
"23.07.2014","273.42","272.96","275.00","272.47","-","0.11%"
"22.07.2014","273.12","269.38","273.51","269.37","-","1.21%"
"21.07.2014","269.86","269.96","270.73","269.03","-","-0.07%"
"18.07.2014","270.04","268.19","271.37","267.99","-","0.26%"
"17.07.2014","269.34","270.21","270.29","268.00","-","-0.59%"
"16.07.2014","270.94","271.32","272.53","270.24","-","-0.28%"
"15.07.2014","271.71","271.07","271.76","270.31","-","0.17%"
"14.07.2014","271.26","268.40","271.26","268.06","-","1.20%"
"11.07.2014","268.04","265.90","268.61","265.85","-","0.44%"
"10.07.2014","266.87","266.90","267.88","266.47","-","-0.10%"
"09.07.2014","267.14","270.32","270.68","267.08","-","-1.34%"
"08.07.2014","270.76","269.92","270.81","268.42","-","0.21%"
"07.07.2014","270.19","270.04","270.90","269.12","-","0.01%"
"04.07.2014","270.17","270.54","270.94","269.67","-","-0.18%"
"03.07.2014","270.66","268.85","271.05","268.45","-","0.54%"
"02.07.2014","269.20","267.94","269.28","267.15","-","0.43%"
"01.07.2014","268.05","267.96","268.09","266.97","-","0.24%"
"30.06.2014","267.42","265.84","267.81","265.84","-","0.76%"
"27.06.2014","265.41","264.47","266.45","263.80","-","0.23%"
"26.06.2014","264.80","263.15","264.99","263.15","-","0.78%"
"25.06.2014","262.75","263.57","263.57","262.02","-","-0.56%"
"24.06.2014","264.24","262.55","264.31","262.42","-","0.51%"
"23.06.2014","262.89","262.97","263.99","262.63","-","0.00%"
"20.06.2014","262.88","261.07","262.91","260.84","-","0.57%"
"19.06.2014","261.39","265.99","266.55","260.54","-","-1.72%"
"18.06.2014","265.97","267.11","267.42","265.78","-","-0.50%"
"17.06.2014","267.30","268.83","268.83","267.15","-","-0.91%"
"16.06.2014","269.75","267.85","270.01","267.77","-","0.73%"
"13.06.2014","267.80","264.96","268.43","264.90","-","0.95%"
"12.06.2014","265.28","265.27","266.07","264.50","-","-0.18%"
"11.06.2014","265.75","264.74","265.92","264.63","-","0.12%"
"10.06.2014","265.44","263.11","265.44","261.97","-","1.12%"
"09.06.2014","262.49","261.98","264.69","261.86","-","-0.13%"
"06.06.2014","262.82","264.38","264.39","261.55","-","-0.62%"
"05.06.2014","264.45","261.28","264.49","261.10","-","1.07%"
"04.06.2014","261.66","263.74","263.74","260.18","-","-0.83%"
"03.06.2014","263.85","264.86","265.94","263.81","-","-0.29%"
"02.06.2014","264.63","264.51","265.71","263.41","-","0.00%"
"30.05.2014","264.63","264.51","265.71","263.41","-","0.02%"
"29.05.2014","264.59","266.52","267.29","264.57","-","-0.71%"
"28.05.2014","266.47","263.69","266.64","263.42","-","0.93%"
"27.05.2014","264.02","264.85","265.46","263.94","-","-0.41%"
"26.05.2014","265.12","265.17","265.32","264.14","-","0.53%"
"23.05.2014","263.73","261.50","263.73","261.30","-","0.82%"
"22.05.2014","261.58","261.82","264.82","261.40","-","-0.23%"
"21.05.2014","262.17","258.81","262.17","257.55","-","0.88%"
"20.05.2014","259.89","261.17","261.72","259.26","-","0.09%"
"19.05.2014","259.65","262.14","262.17","258.50","-","-1.28%"
"16.05.2014","263.02","262.76","263.28","261.07","-","0.05%"
"15.05.2014","262.88","266.09","266.43","262.70","-","-1.38%"
"14.05.2014","266.57","267.05","267.87","266.21","-","-0.19%"
"13.05.2014","267.09","267.54","268.15","266.12","-","-0.19%"
"12.05.2014","267.61","264.10","267.84","262.71","-","2.23%"
"09.05.2014","261.76","262.87","263.26","260.27","-","-0.35%"
"08.05.2014","262.69","261.62","265.99","261.41","-","0.20%"
"07.05.2014","262.17","263.97","264.42","262.13","-","-1.09%"
"06.05.2014","265.07","264.16","266.52","264.08","-","0.09%"
"05.05.2014","264.82","263.95","265.04","261.80","-","0.12%"
"02.05.2014","264.50","263.87","264.94","263.30","-","0.00%"
"01.05.2014","264.50","263.87","264.94","263.30","-","0.00%"
"30.04.2014","264.50","263.87","264.94","263.30","-","0.31%"
"29.04.2014","263.69","260.73","263.71","260.24","-","1.12%"
"28.04.2014","260.78","265.61","265.84","260.53","-","-2.04%"
"25.04.2014","266.20","270.04","270.66","266.15","-","-1.23%"
"24.04.2014","269.52","270.55","272.20","269.49","-","-0.48%"
"23.04.2014","270.83","270.77","272.26","269.89","-","-0.28%"
"22.04.2014","271.59","270.38","271.89","267.73","-","0.28%"
"21.04.2014","270.82","273.51","276.10","270.74","-","-1.71%"
"18.04.2014","275.53","273.81","275.63","272.98","-","0.13%"
"17.04.2014","275.17","276.95","277.05","274.85","-","-0.35%"
"16.04.2014","276.14","274.96","277.07","274.45","-","0.17%"
"15.04.2014","275.66","278.68","278.68","275.26","-","-1.44%"
"14.04.2014","279.70","279.10","279.90","277.79","-","0.10%"
"11.04.2014","279.43","279.07","280.59","278.24","-","-0.19%"
"10.04.2014","279.96","276.42","281.71","275.19","-","1.44%"
"09.04.2014","275.98","275.65","276.41","274.63","-","0.26%"
"08.04.2014","275.26","268.81","275.74","268.73","-","2.13%"
"07.04.2014","269.52","266.06","269.56","265.91","-","0.00%"
"04.04.2014","269.52","266.06","269.56","265.91","-","0.96%"
"03.04.2014","266.96","269.58","270.16","266.29","-","-0.69%"
"02.04.2014","268.82","267.58","269.15","267.12","-","0.59%"
"01.04.2014","267.24","264.51","267.54","264.33","-","0.87%"
"31.03.2014","264.94","266.39","267.24","263.47","-","-0.54%"
"28.03.2014","266.39","267.74","269.57","265.53","-","-0.58%"
"27.03.2014","267.94","269.53","271.69","267.17","-","-0.72%"
"26.03.2014","269.89","271.09","271.56","269.10","-","-0.16%"
"25.03.2014","270.33","269.59","271.94","268.95","-","0.04%"
"24.03.2014","270.22","267.95","271.32","267.24","-","0.96%"
"21.03.2014","267.66","258.67","268.00","258.43","-","3.05%"
"20.03.2014","259.74","263.60","265.85","259.72","-","-1.75%"
"19.03.2014","264.37","264.45","264.45","261.77","-","-0.37%"
"18.03.2014","265.35","265.39","266.81","264.88","-","0.09%"
"17.03.2014","265.11","263.26","265.12","261.54","-","1.15%"
"14.03.2014","262.10","262.10","263.82","260.25","-","-0.66%"
"13.03.2014","263.83","261.55","264.87","260.93","-","1.13%"
"12.03.2014","260.87","259.65","262.68","257.63","-","0.17%"
"11.03.2014","260.44","259.05","261.61","258.24","-","0.31%"
"10.03.2014","259.64","266.10","266.10","259.24","-","-3.38%"
"07.03.2014","268.73","269.12","271.24","267.70","-","-0.26%"
"06.03.2014","269.44","268.12","270.26","265.55","-","0.22%"
"05.03.2014","268.84","271.59","271.74","268.34","-","-0.81%"
"04.03.2014","271.03","270.15","271.57","268.13","-","-0.07%"
"03.03.2014","271.21","267.72","271.21","267.23","-","1.07%"
"28.02.2014","268.34","265.44","268.47","262.73","-","0.82%"
"27.02.2014","266.17","267.77","269.73","265.77","-","-0.27%"
"26.02.2014","266.88","264.69","266.93","262.88","-","0.36%"
"25.02.2014","265.92","273.49","274.69","264.87","-","-2.60%"
"24.02.2014","273.02","275.36","275.36","270.41","-","-1.67%"
"21.02.2014","277.65","279.73","280.09","275.67","-","-0.92%"
"20.02.2014","280.23","283.71","285.42","280.04","-","-0.94%"
"19.02.2014","282.88","280.07","284.00","279.24","-","0.92%"
"18.02.2014","280.29","282.32","282.32","279.39","-","-0.86%"
"17.02.2014","282.72","281.91","282.76","280.28","-","0.97%"
"14.02.2014","280.00","277.19","280.04","276.95","-","1.01%"
"13.02.2014","277.19","278.48","280.96","277.19","-","-0.68%"
"12.02.2014","279.09","278.05","279.15","277.00","-","0.43%"
"11.02.2014","277.90","275.74","279.00","275.23","-","0.79%"
"10.02.2014","275.73","270.38","275.87","270.38","-","2.41%"
"07.02.2014","269.23","264.82","269.24","264.52","-","0.82%"
"06.02.2014","267.05","268.48","268.57","266.75","-","0.00%"
"05.02.2014","267.05","268.48","268.57","266.75","-","0.00%"
"04.02.2014","267.05","268.48","268.57","266.75","-","0.00%"
"03.02.2014","267.05","268.48","268.57","266.75","-","0.00%"
"31.01.2014","267.05","268.48","268.57","266.75","-","0.00%"
"30.01.2014","267.05","268.48","268.57","266.75","-","-0.82%"
"29.01.2014","269.27","268.29","269.50","267.82","-","0.62%"
"28.01.2014","267.60","267.80","269.09","266.00","-","0.17%"
"27.01.2014","267.15","268.00","268.97","266.71","-","-0.92%"
"24.01.2014","269.63","266.81","270.62","266.65","-","0.73%"
"23.01.2014","267.68","268.14","269.05","267.20","-","-0.32%"
"22.01.2014","268.54","262.44","268.59","262.13","-","2.50%"
"21.01.2014","261.98","259.78","262.72","259.78","-","1.12%"
"20.01.2014","259.08","260.00","261.00","258.08","-","-0.59%"
"17.01.2014","260.62","263.19","263.42","260.36","-","-1.36%"
"16.01.2014","264.21","263.83","265.84","262.99","-","0.15%"
"15.01.2014","263.81","263.37","264.19","262.06","-","-0.03%"
"14.01.2014","263.90","261.19","263.93","259.88","-","1.00%"
"13.01.2014","261.29","262.91","264.35","260.19","-","-0.43%"
"10.01.2014","262.41","264.00","264.79","261.85","-","-0.87%"
"09.01.2014","264.72","266.63","269.05","264.55","-","-0.89%"
"08.01.2014","267.10","266.99","269.36","265.85","-","0.12%"
"07.01.2014","266.78","264.59","267.63","264.20","-","0.19%"
"06.01.2014","266.27","271.65","271.65","265.51","-","-2.33%"
"03.01.2014","272.62","275.39","275.49","271.68","-","-1.40%"
"02.01.2014","276.49","276.33","276.78","275.13","-","-0.29%"
"01.01.2014","277.29","273.07","277.57","272.87","-","0.00%"
"31.12.2013","277.29","273.07","277.57","272.87","-","1.10%"
"30.12.2013","274.27","275.74","275.81","273.83","-","0.02%"
"27.12.2013","274.21","270.17","275.29","269.77","-","1.58%"
"26.12.2013","269.95","274.13","274.20","269.80","-","-1.72%"
"25.12.2013","274.67","273.04","274.67","271.91","-","0.72%"
"24.12.2013","272.70","272.83","275.39","270.66","-","0.19%"
"23.12.2013","272.18","272.63","273.55","269.32","-","0.11%"
"20.12.2013","271.87","277.84","278.36","271.67","-","-2.05%"
"19.12.2013","277.56","281.98","282.31","277.45","-","-1.14%"
"18.12.2013","280.76","281.01","282.24","280.09","-","-0.04%"
"17.12.2013","280.86","282.42","282.77","280.12","-","-0.42%"
"16.12.2013","282.04","287.26","287.56","281.98","-","-1.68%"
"13.12.2013","286.87","285.01","287.77","284.76","-","-0.13%"
"12.12.2013","287.23","286.70","288.88","286.51","-","-0.03%"
"11.12.2013","287.33","290.46","290.46","285.74","-","-1.55%"
"10.12.2013","291.84","292.03","293.41","290.85","-","0.17%"
"09.12.2013","291.35","292.22","292.84","290.48","-","0.10%"
"06.12.2013","291.05","292.26","293.26","290.32","-","-0.68%"
"05.12.2013","293.03","293.48","294.22","291.94","-","-0.17%"
"04.12.2013","293.53","288.67","294.95","288.40","-","1.51%"
"03.12.2013","289.16","284.58","289.62","284.47","-","1.14%"
"02.12.2013","285.89","287.31","291.97","282.81","-","-1.51%"
"29.11.2013","290.27","290.23","290.82","289.16","-","0.16%"
"28.11.2013","289.80","287.92","292.05","287.58","-","0.87%"
"27.11.2013","287.29","283.93","287.90","283.63","-","1.10%"
"26.11.2013","284.16","283.95","285.12","283.16","-","0.05%"
"25.11.2013","284.01","283.46","287.28","283.02","-","-0.28%"
"22.11.2013","284.82","286.92","287.11","284.25","-","-0.54%"
"21.11.2013","286.36","286.06","286.87","283.55","-","-0.48%"
"20.11.2013","287.73","287.16","287.74","284.98","-","0.70%"
"19.11.2013","285.72","286.73","286.98","284.74","-","-0.43%"
"18.11.2013","286.96","279.91","286.98","279.12","-","3.30%"
"15.11.2013","277.78","272.36","280.46","272.36","-","2.10%"
"14.11.2013","272.07","269.94","272.20","268.41","-","0.83%"
"13.11.2013","269.82","274.34","274.34","269.77","-","-2.14%"
"12.11.2013","275.73","273.43","275.80","272.88","-","1.01%"
"11.11.2013","272.96","271.67","273.98","270.41","-","0.35%"
"08.11.2013","272.00","274.58","275.86","271.79","-","-1.45%"
"07.11.2013","275.99","277.34","278.16","274.93","-","-0.74%"
"06.11.2013","278.04","279.53","281.74","278.03","-","-1.09%"
"05.11.2013","281.09","278.32","281.11","276.28","-","0.38%"
"04.11.2013","280.02","281.57","281.65","279.44","-","0.01%"
"01.11.2013","279.98","278.74","281.10","277.52","-","0.31%"
"31.10.2013","279.12","281.69","281.69","278.83","-","-1.38%"
"30.10.2013","283.02","278.35","283.08","278.03","-","1.42%"
"29.10.2013","279.05","281.07","284.52","273.73","-","-0.60%"
"28.10.2013","280.73","281.45","281.79","279.03","-","-0.08%"
"25.10.2013","280.96","285.33","286.20","279.24","-","-1.45%"
"24.10.2013","285.10","286.44","287.87","284.47","-","-0.79%"
"23.10.2013","287.37","292.08","294.24","286.48","-","-1.46%"
"22.10.2013","291.63","294.41","294.41","290.81","-","-0.99%"
"21.10.2013","294.56","289.77","294.64","288.65","-","1.96%"
"18.10.2013","288.91","287.91","289.87","287.14","-","0.43%"
"17.10.2013","287.68","290.40","291.18","287.01","-","-0.39%"
"16.10.2013","288.82","293.91","293.91","287.39","-","-2.14%"
"15.10.2013","295.13","295.59","296.01","292.96","-","-0.01%"
"14.10.2013","295.17","294.83","296.12","293.68","-","0.33%"
"11.10.2013","294.19","290.55","294.27","290.21","-","1.92%"
"10.10.2013","288.66","292.02","292.02","288.08","-","-1.02%"
"09.10.2013","291.64","287.89","291.67","287.40","-","0.81%"
"08.10.2013","289.29","285.27","289.64","284.01","-","1.24%"
"07.10.2013","285.74","285.00","285.76","284.26","-","0.00%"
"04.10.2013","285.74","285.00","285.76","284.26","-","0.00%"
"03.10.2013","285.74","285.00","285.76","284.26","-","0.00%"
"02.10.2013","285.74","285.00","285.76","284.26","-","0.00%"
"01.10.2013","285.74","285.00","285.76","284.26","-","0.00%"
"30.09.2013","285.74","285.00","285.76","284.26","-","0.87%"
"27.09.2013","283.28","281.79","283.98","281.56","-","0.41%"
"26.09.2013","282.12","287.04","287.04","281.95","-","-2.07%"
"25.09.2013","288.07","289.13","291.10","287.41","-","-0.52%"
"24.09.2013","289.57","291.38","291.38","286.56","-","-0.83%"
"23.09.2013","291.98","288.93","292.04","288.27","-","1.50%"
"20.09.2013","287.67","286.31","287.85","284.55","-","0.00%"
"19.09.2013","287.67","286.31","287.85","284.55","-","0.00%"
"18.09.2013","287.67","286.31","287.85","284.55","-","0.51%"
"17.09.2013","286.22","292.56","292.63","286.12","-","-2.11%"
"16.09.2013","292.40","294.39","294.71","291.16","-","-0.29%"
"13.09.2013","293.25","294.70","296.17","292.02","-","-0.81%"
"12.09.2013","295.63","292.16","297.67","291.38","-","0.96%"
"11.09.2013","292.83","293.91","295.60","291.56","-","0.06%"
"10.09.2013","292.64","288.68","292.69","287.98","-","1.54%"
"09.09.2013","288.20","281.40","288.86","280.79","-","3.18%"
"06.09.2013","279.33","276.04","279.75","276.02","-","0.99%"
"05.09.2013","276.60","276.89","277.51","275.86","-","-0.23%"
"04.09.2013","277.25","277.01","278.16","276.17","-","0.05%"
"03.09.2013","277.11","273.62","277.16","273.05","-","1.37%"
"02.09.2013","273.37","274.34","274.93","270.50","-","0.04%"
"30.08.2013","273.26","273.23","275.79","271.96","-","-0.01%"
"29.08.2013","273.29","275.01","275.32","271.94","-","-0.23%"
"28.08.2013","273.91","272.75","275.92","271.31","-","-0.32%"
"27.08.2013","274.78","273.07","274.91","272.51","-","0.49%"
"26.08.2013","273.45","268.41","273.52","267.63","-","2.22%"
"23.08.2013","267.50","270.45","270.88","263.47","-","-0.59%"
"22.08.2013","269.08","268.61","271.35","268.22","-","-0.14%"
"21.08.2013","269.45","269.94","269.99","267.07","-","0.05%"
"20.08.2013","269.32","270.44","273.30","268.33","-","-0.65%"
"19.08.2013","271.09","265.38","271.70","265.38","-","1.31%"
"16.08.2013","267.59","268.97","280.93","267.12","-","-0.96%"
"15.08.2013","270.18","272.95","274.39","269.99","-","-1.09%"
"14.08.2013","273.17","274.67","276.59","272.21","-","-0.39%"
"13.08.2013","274.25","273.07","274.25","272.13","-","0.43%"
"12.08.2013","273.07","267.36","273.07","266.76","-","2.63%"
"09.08.2013","266.08","266.37","267.38","262.79","-","0.43%"
"08.08.2013","264.94","264.86","266.97","263.74","-","-0.16%"
"07.08.2013","265.36","266.43","268.54","264.89","-","-0.59%"
"06.08.2013","266.94","264.20","267.74","263.12","-","0.64%"
"05.08.2013","265.24","262.00","265.24","261.47","-","1.34%"
"02.08.2013","261.72","263.42","264.14","261.29","-","0.11%"
"01.08.2013","261.44","256.82","261.44","256.14","-","2.30%"
"31.07.2013","255.56","257.75","259.14","254.78","-","0.21%"
"30.07.2013","255.03","255.27","257.99","251.79","-","0.42%"
"29.07.2013","253.97","256.71","256.71","253.26","-","-1.99%"
"26.07.2013","259.12","258.89","260.60","257.25","-","-0.46%"
"25.07.2013","260.31","263.11","264.01","259.56","-","-0.77%"
"24.07.2013","262.33","262.04","263.37","258.54","-","-0.50%"
"23.07.2013","263.66","258.19","264.61","257.58","-","2.52%"
